# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.690000E-01	-8.690698E+01	+9.410935E+01
-9.689000E-01	-8.661664E+01	+9.381500E+01
-9.688000E-01	-8.632817E+01	+9.352255E+01
-9.687000E-01	-8.604155E+01	+9.323196E+01
-9.686000E-01	-8.575676E+01	+9.294322E+01
-9.685000E-01	-8.547379E+01	+9.265630E+01
-9.684000E-01	-8.519262E+01	+9.237121E+01
-9.683000E-01	-8.491324E+01	+9.208790E+01
-9.682000E-01	-8.463562E+01	+9.180638E+01
-9.681000E-01	-8.435974E+01	+9.152662E+01
-9.680000E-01	-8.408560E+01	+9.124861E+01
-9.679000E-01	-8.381318E+01	+9.097232E+01
-9.678000E-01	-8.354246E+01	+9.069775E+01
-9.677000E-01	-8.327342E+01	+9.042488E+01
-9.676000E-01	-8.300605E+01	+9.015369E+01
-9.675000E-01	-8.274033E+01	+8.988416E+01
-9.674000E-01	-8.247626E+01	+8.961629E+01
-9.673000E-01	-8.221380E+01	+8.935005E+01
-9.672000E-01	-8.195296E+01	+8.908544E+01
-9.671000E-01	-8.169370E+01	+8.882243E+01
-9.670000E-01	-8.143603E+01	+8.856101E+01
-9.669000E-01	-8.117992E+01	+8.830117E+01
-9.668000E-01	-8.092536E+01	+8.804289E+01
-9.667000E-01	-8.067234E+01	+8.778616E+01
-9.666000E-01	-8.042084E+01	+8.753097E+01
-9.665000E-01	-8.017085E+01	+8.727729E+01
-9.664000E-01	-7.992235E+01	+8.702513E+01
-9.663000E-01	-7.967534E+01	+8.677446E+01
-9.662000E-01	-7.942980E+01	+8.652527E+01
-9.661000E-01	-7.918571E+01	+8.627755E+01
-9.660000E-01	-7.894307E+01	+8.603128E+01
-9.659000E-01	-7.870185E+01	+8.578646E+01
-9.658000E-01	-7.846206E+01	+8.554306E+01
-9.657000E-01	-7.822366E+01	+8.530109E+01
-9.656000E-01	-7.798667E+01	+8.506051E+01
-9.655000E-01	-7.775105E+01	+8.482133E+01
-9.654000E-01	-7.751680E+01	+8.458353E+01
-9.653000E-01	-7.728391E+01	+8.434710E+01
-9.652000E-01	-7.705237E+01	+8.411203E+01
-9.651000E-01	-7.682215E+01	+8.387830E+01
-9.650000E-01	-7.659327E+01	+8.364590E+01
